depa_nombre,muni_nombre,sede_nombre,direccion,telefono,email,naju_nombre,fecha_corte_REPS
CHOCÓ,ISTMINA,COLOMBIA SALUDABLE-ISTMINA,BARRIO CUBIS SECTOR MESETAS PARTE ALTA,094 6724270,gloriasalcedo@colombiasaludable.org,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,BAGADÓ,IPS SALUD PROTEGIDA SEDE BAGADO,CENTRO DE SALUD BAGADO,3185149051,ODONTORROSAMM@HOTMAIL.COM,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,LLORÓ,IPS SALUD PROTEGIDA SEDE LLORO,CENTRO DE LLORO,3185149051,ODONTORROSAMM@HOTMAIL.COM,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,BOJAYA,I.P.S SERVIMEDICO S.A.S CENTRO DE SALUD BELLAVISTA,BELLAVISTA,3127962925,servimedico@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,CARMEN DEL DARIEN,I.P.S SERVIMEDICO S.A.S CARMEN DEL DARIEN,CURBARADO,3127962925,servimedico@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,MEDIO ATRATO,IPS SERVIMEDICO MEDIO ATRATO,BETE,3127962925,IPSSERVIMEDICO@HOTMAIL.COM,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,RIOSUCIO,I.P.S SERVIMEDICO S.A.S RIO SUCIO,RIO SUCIO,3127962925,servimedico@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,RIOSUCIO,I.P.S SERVIMEDICO S.A.S BELEN DE BAJIRA,BAJIRA,3127962925,IPSSERVIMEDICO@HOTMAIL.COM,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,QUIBDÓ,FUNDACION UNIONVIDA QUIBDO,Carrera  2 No. 26-20 B/. ROMA,094-6712254 - 094-6719091,unionvida2012@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,QUIBDÓ,FUNDACION UNIONVIDA IPS,Carrera  6 No. 32-19,6715436 - 6719091,unionvida2012@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,QUIBDÓ,"area sanidad policia ""San pedro claver""",calle 30 avenida JULIO FIGUEROA VILLA,6722911,decho.grusa@policia.gov.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,QUIBDÓ,IMPACTO Y ESTRATEGIAS EN SALUD COMUNITARIA,KRA 3 22-08,6707909,estrategiasdeimpacto07@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,QUIBDÓ,FUNDACION ETNODESARROLLO SOCIAL,"Calle 26 entre 4a y 5a. Oficina 401, Edificio Asturias.",3104405912 - 3124079161,franceslygiron@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,QUIBDÓ,Nueva Empresa Social del Estado Hospital Departamental San Francisco de Asis,CR 1 31 25,3146327293,calidadnuevaese@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,ALTO BAUDO,I.P.S CUIDAR ES SALUD S.A.S,FRENTE AL CENTRO DE SALUD,3207441866,ipscuidar.es.salud@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,ATRATO,SALUD FAMILIAR ATRATO IPS LTDA,ATRATO,3137457957,saludfamiliaratratoips@yahoo.es,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,BAGADÓ,ATENCION MEDICA BAGADO,BARRIO SAN MARTÍN DE PORRAS,3138699036,JHONJHON_THERAN@HOTMAIL.COM,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,ALTO BAUDO,CENTRO DE SALUD ALTO BAUDO,CENTRO DE SALUD ALTO BAUDO,3216419919,pabloanto30@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,BAJO BAUDÓ,CENTRO DE SALUD BAJO BAUDO,CENTRO DE SALUD PIZARRO,3216419919,pabloanto30@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,MEDIO BAUDÓ,FUNDACIÓN SOLIDARIA DEL BAJO BAUDÓ,CALLE PRINCIPAL PUERTO MELUK,3216419919,pabloanto30@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,BOJAYA,Zunilda Cordoba ips 2,Calle principal,3104181677,dr.renteria@live.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,EL CANTÓN DEL SAN PABLO,PUERTO PERVEL,"PUERTO NUEVO, CALLE PRINCIPAL",3104181677,dr.rentería@live.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,CONDOTO,ESE HOSPITAL SAN JOSE DE CONDOTO,Carrera  3 # 11A - 81,3104563770,ger_hsjc2016@oulook.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,EL LITORAL DEL SAN JUAN,UNIDAD MEDICA MI SALUD S.A.S,BARRIO EL FIRME,6798035,ipsmisalud@yahoo.es,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,EL LITORAL DEL SAN JUAN,UNIDAD MEDICA MI SALUD S.A.S,CALLE PRINCIPAL,6798035,ipsmisalud@yahoo.es,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,SIPÍ,UNIDAD MEDICA MI SALUD S.A.S.,CALLE PRINCIPAL,3146094984,ipsminsalud@yahoo.es,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,EL CARMEN DE ATRATO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ROQUE,KILOMETRO 1 CARRETERA VIA A LA MINA,6790112 - 6790221 - 6790229,esehsanroque@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,EL LITORAL DEL SAN JUAN,FUNDACION ITALOCOLOMBIANA DEL MONTE TABOR,BARRIO LOS ALMENDROS,98522402829,fundacion.italocolom@telecom.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,EL LITORAL DEL SAN JUAN,SEDE PALESTINA,CORREGIMIENTO DE PALESTINA,3116463802 - 3122976471,ipsindigenacapera@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,EL LITORAL DEL SAN JUAN,SEDE DOCORDO,CALLE PRINCIPAL,6733648 - 3114643802,ipsindigenacapera@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,ISTMINA,FUNDACION MEDICENTER LAS MERCEDES,CLL 31 N 7-90,6713741- 3123659581,deysonbull@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,ISTMINA,ESE HOSPITAL EDUARDO SANTOS DE ISTMINA,BARRIO EDUARDO SANTOS,3137432998,valencia.vargasasociados@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,BAHÍA SOLANO,CENTRO MEDICO CUBIS LIMITADA BAHÍA SOLANO,CALLE PRINCIPAL,3127748855,cmcubis@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
LA GUAJIRA,RIOHACHA,MEDIGROUP,CALLE 12 Nº 11 - 58,7270680,ipsmedigoup@outlook.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,ISTMINA,CENTRO MEDICO CUBIS LIMITADA,CL 25 No 6A-08,9467001069,centromedicocubis@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,JURADÓ,CENTRO MEDICO CUBIS LIMITADA SEDE JURADO,CALLE PRINCIPAL,3137502196,cmcubis@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,MEDIO BAUDÓ,UNISALUD TOTAL IPS. EU,BARRIO EL SILENCIO,3146943128,wirua118@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,MEDIO BAUDÓ,UNISALUD TOTAL IPS. EU,CALLE PRINCIPAL,3146943128,wirua118@yahoo.es,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,NÓVITA,UNIDAD MEDICA ESPIRITU SANTO E. U.,CALLE PRINCIPAL,3108954673,auheloca@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,SAN JOSÉ DEL PALMAR,UNIDAD MEDICA ESPIRITU SANTO E. U.,CALLE PRINCIPAL,3108954673,auheloca@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
CHOCÓ,TADÓ,ESE HOSPITAL SAN JOSÉ DE TADÓ,BARRIO CALDAS,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,carlos enrique vasquez mendez,calle 11 7 39 const 412,8655050,caenva@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CAFI NEIVA,Carrera  7 N 16 A-08,3162496732 - 3003006394 - 8744882,dccabreras@esimed.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,Clínica ESIMED Neiva,Calle 26 n 3w- 98,3162496732 - 8747679,dccabreras@esimed.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA - PROFAMILIA,Calle 6 No. 14a-72,8715831,danny.perdomo@profamilia.org.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CLINICA MEDILASER S.A.,Carrera 7 # 11-65,8724100,pperez@medilaser.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CRUZ ROJA COLOMBIANA SECCIONAL HUILA,AV 26 Carrera 5 ANTIGUO AEROPUERTO,8724500,huila@cruzrojacolombiana.org,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CAJA DE COMPENSACION FAMILIAR DEL HUILA,CALLE 8 No 10 - 60,8756673,ips@comfamiliarhuila.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CAJA DE COMPENSACION FAMILIAR DEL HUILA IPS SAN JORGE,Calle 21 con Carrera  25 via al Caguan,8713092 Ext.170,ipscaomfamiliarneiva@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,GARZÓN,CAJA DE COMPENSACION FAMILIAR DEL HUILA,CALLE 9 No. 6-85,3133935953,ips@comfamiliarhuila.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CENTRO DE SALUD LAS GRANJAS,CALLE 34 # 8-30,8726363,info@esecarmenemiliaospina.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,PUESTO DE SALUD EDUARDO SANTOS ZONA NORTE,CALLE 81 No. 5-46,8726363,info@esecarmenemiliaospina.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,PUESTO DE SALUD FORTALECILLAS,Carrera  5 Calle 3,8726363,info@esecarmenemiliaospina.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CENTRO DE SALUD SAN LUIS ZONA NORTE,San Luis,8726363 Ext. 6550,info@esecarmenemiliaospina.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CENTRO DE SALUD SIETE DE AGOSTO ZONA ORIENTE,CALLE 11 # 25-45,8726363 Ext. 6400,info@esecarmenemiliaospina.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CENTRO DE SALUD LAS PALMAS ZONA ORIENTE,CALLE 18A ENTRE Carrera 54 Y 55,8726360,info@esecarmenemiliaospina.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,PUESTO DE SALUD VEGALARGA ZONA ORIENTE,Vegalarga,8726363,info@esecarmenemiliaospina.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CENTRO DE SALUD IPC ZONA SUR,CALLE 21C # 28-13,8726363 Ext. 6200,info@esecarmenemiliaospina.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,PUESTO DE SALUD EL CAGUAN ZONA SUR,El Caguan,8726363 Ext. 6540,info@esecarmenemiliaospina.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CENTRO DE SALUD CANAIMA,Carrera  22 CON CALLE 26 SUR,8726363,info@esecarmenemiliaospina.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,SOCIEDAD CLINICA EMCOSALUD S.A.,CALLE 5 # 6-73,8717404,emcosalud@emcosalud.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA,CALLE 9 # 15-25,8722777,angela.salcedo@huhmp.gov.co leticia.rivera@huhmp.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CLINICA UROS S.A,Carrera 6 # 16-35,8725400,servicioalcliente@clinicauros.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CASA UROS- 1,CALLE 16A No 6- 54,8725400,servicioalcliente@clinicauros.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,IPS QUIRINAL,CALLE 18 NO. 7-51,8759139 - 3008960352,fsarmientoa@miips.com.co,_,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,CAMPOALEGRE,IPS CAMPOALEGRE,calle 19 Carrera  8 esquina,3008960359 - 3008960352,fsarmientoa@miips.com.co,_,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,GARZÓN,IPS GARZON,Carrera  13 No 3 - 08,3008960648 - 3008960352,fsarmientoa@miips.com.co,_,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,LA PLATA,IPS LA PLATA,Carrera  6 No 6 -42,8376306 - 3012539312- 3008960352,fsarmientoa@miips.com.co,_,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,PITALITO,IPS PITALITO,Carrera  5 No.2-30,8350830 - 3008961346 - 3008960352,fsarmientoa@miips.com.co,_,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,LABORATORIO SURCOLOMBIANO LTDA SURCOLABI IPS,CALLE 17 A No 5 A 74,8711173,rufocanal2005@yahoo.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,Salud Ocupacional del Huila Limitada - IPS,CALLE 13 No. 5-34,8722063,info@saludocupacionaldelhuila.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
MAGDALENA,SANTA MARTA,PUESTO DE SALUD EL OASIS,OASIS,4382611,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,GARZÓN,SALUD VITAL DEL HUILA GARZON IPS,Carrera  8 No 4 -21 CENTRO - LAS MERCEDES,(098) 8335255 - 3173638647,coordinaciongarzon@saludvitalips.com.co - saludvitalhuila@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,PITALITO,SALUD VITAL DEL HUILA IPS PITALITO,CALLE 6 No 1 A - 69,8364325 - 3153027733,coordinacionpitalito@saludvitalips.com.co - saludvitalhuila@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,PREVENZA IPS SAS,CALLE 10 No3-27,8719366,prevenzaadmon@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,clipsalud IPS,Clle 18 No 5 a 48,8745789,gerencia@clipsalud.com clipsalud.sas@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CENTRO DE DIAGNOSTICO OCUPACIONAL,CALLE 14 N° 3-88,8722918,sergeintsas@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,Cambulos,Carrera  9 No 27-04,3173805932,proyectos@siconsultores.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,CENTRO PEDIATRICO GABRIEL ALARCON S.A.S,Calle 17# 5A 51,8758811,gadalar10@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,LABORVIDA IPS S.A.S.,Calle 19 # 7A-46,8637446,direccionadministrativa@laborvidaips.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,INSTITUTO DE DIAGNOSTICO MEDICO SA -SEDE NEIVA CENTRO,CR 4 No 13-52 y cl 14 No 4-20,3144116302,contabilidad@idime.com.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,SINERGIA SALUD ATENCION BASICA CENTRO NEIVA,Calle 13 No. 5 - 44,8630060 Ext. 116,erika.trujillo@christus.co,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,ASISTENCIA CIENTIFICA DE ALTA COMPLEJIDAD,Carrera  6 NUMERO 13-27,3185309941,acacbogota@hotmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NEIVA,QUHOS LA TOMA,SI,3153611734,tpinsuac@gmail.com,Privada,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,ACEVEDO,E.S.E. HOSPITAL SAN FRANCISCO JAVIER DE ACEVEDO,Carrera 3 CALLE 9 ESQUINA,8317001,hsanfranciscoj@yahoo.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,ACEVEDO,EMPRESA SOCIAL DEL ESTADO SAN FRANCISCO JAVIER-SAN ADOLFO,PUESTO DE SALUD,3118040033,hsanfranciscoj@yahoo.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,AGRADO,ESE HOSPITAL MUNICIPAL SAN ANTONIO DE EL AGRADO,CALLE 5 No.1-31,8322225-8322005,hospitalagradoh@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,AIPE,E.S.E. HOSPITAL SAN CARLOS DE AIPE,Avenida Nuevo milenio N. 12-A-03,8389008 - 8389162 - 8389027,esehospitalsancarlos@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,ALGECIRAS,ESE HOSPITAL ALGECIRAS,CALLE 4 No.1-40,8382895,hospalgeciras@yahoo.com.ar,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,BARAYA,E.S.E. HOSPITAL TULIA DURAN DE BORRERO DE BARAYA,AVE 2 # 8-10,8788649,esebaraya@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,CAMPOALEGRE,E.S.E. HOSPITAL DEL ROSARIO DE CAMPOALEGRE,Carrera 9 # 32-50,8381481,administracion@hospitaldelrosario.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,COLOMBIA,EMPRESA SOCIAL DEL ESTADO ANA SILVIA MALDONADO JIMENEZ,Carrera 3 # 7-12,8319547-8319710,gerencia@esecolombia.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,ELÍAS,HOSPITAL MUNICIPAL SAN FRANCISCO DE ASIS EMPRESA SOCIAL DEL ESTADO E.S.E,CALLE 1 No. 6-71,_,_,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,GARZÓN,E.S.E. MARIA AUXILIADORA DE GARZON,Carrera 3 # 3-39,8-333599,gerencia@esegarzon-huila.gov.co,_,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,GARZÓN,VACUNACION,Carrera 3 No 3 BIS 42,8333599,esemaghc@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,GARZÓN,E.S.E. SAN VICENTE DE PAUL DE GARZON,CALLE 7 # 14-25 Y CALLE 7 # 14-69,(8) 8332570,calidad@hospitalsvpgarzon.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,GIGANTE,ESE SAN ANTONIO DE GIGANTE,CALLE 5 No 1 - 40,8325120,gerencia@hospitalgigante.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,GUADALUPE,E.S.E. HOSPITAL MUNICIPAL NUESTRA SEÑORA DE GUADALUPE,CALLE 4 # 9-61,8321052,contacto@hosguada.gov.co eseguadalupe@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,HOBO,ese hospital local municipal,calle 6 No. 9-47,8384053,esehospitalhobo@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,IQUIRA,E.S.E. HOSPITAL MARIA AUXILIADORA DE IQUIRA,CALLE 2 # 6-16,8394547,hmaiquira@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,ISNOS,ESE HOSPITAL SAN JOSE DE ISNOS,Calle 3 No 4-28,3163116602 - 3152599961,secretaria@eseisnos.gov.co gerencia@eseisnos.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,LA ARGENTINA,E.S.E. JUAN RAMON NUÑEZ PALACIOS,CALLE 7 # 4-90,(8) 8311863 - (8)8311607 - 3143316369,hospitalargentina@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,LA PLATA,ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PADUA,Carrera  2E N. 11-17,8370170,gerencia@esesanantoniodepadua.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,LA PLATA,San Sebastian,Carrera  4 No. 9 - 103,8470197,esesansebaslph@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,LA PLATA,BELEN,CENTRO POBLADO BELEN,8470760,esesansebaslph@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,LA PLATA,SANTA LETICIA,centro Poblado,8470197-198,esesansebaslph@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,NÁTAGA,EMPRESA SOCIAL DEL ESTADO HOSPITAL LUIS ANTONIO MOJICA DE NATAGA,CALLE 3 # 8-19,3204371842 - 3112028924,ese_luis_antonio_mojica@yahoo.com.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,OPORAPA,ESE MUNICIPAL DAVID MOLINA MUÑOZ DE OPORAPA,CALLE 5 # 7-88,3125237684,esedavidmolinaoporapa@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,PAICOL,ESE SANTA ROSA DE LIMA,CALLE 3 Carrera  7 ESQUINA,8378037,uaespaicol@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,PALERMO,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE ASIS,CALLE 12 NUMERO 6-40,8783610-8784008,esesanfrancisco891@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,PALESTINA,EMPRESA SOCIAL DEL ESTADO CAMILO TRUJILLO SILVA,calle 2 N°7-23,831561 Ext. 119,esepalestina2@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,PITAL,EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN JUAN DE DIOS,Carrera  10 CALLE 12 ESQUINA,8327480,esesjd@yahoo.com esesjd@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,PITALITO,E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO,CALLE 3SUR #1B-45,8362711,auditcalidad@hospitalpitalito.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,PITALITO,CENTRO DE SALUD CALAMO,Carrera 14A # 9A-65,8363362,gerencia@esemanuelcastrotovar.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,PITALITO,CENTRO DE SALUD BRUSELAS,Carrera  3 No. 10-66,8350041,gerencia@esemanuelcastrotovar.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,PITALITO,COMUNA DOS,Carrera  11 ESTE CALLE 1 A -3 SUR,8369876,gerencia@esemanuelcastrotovar.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,RIVERA,ESE HOSPITAL DIVINO NIÑO,Calle 5 # 11 - 05,8387410,hospitaldivinoninorivera@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,SALADOBLANCO,ESE HOSPITAL NTRA SEÑORA DE LAS MERCEDES DE SALADOBLANCO,CALLE 2 No. 3-22,8323043 - 3138899808,hospitalsaladoblanco@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,SAN AGUSTÍN,E.S.E. HOSPITAL ARSENIO REPIZO VANEGAS DE SAN AGUSTIN,CALLE 3 # 2-51,8373314,eseharv@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,SANTA MARÍA,ESE NUESTRA SEÑORA DEL CARMEN,Carrera  8 No 15 - 16,8787186,ipssantamariahuila@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,SUAZA,ESE HOSPITAL NUESTRA SEÑORA DE FATIMA DE SUAZA,Carrera  5 N 7-25,8324032,hnsf@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,TARQUI,E.S.E. HOSPITAL SAN ANTONIO DE TARQUI,CALLE 1 No.6-68,988329188,esesanantoniotarqui@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,TELLO,E.S.E. CENTRO DE SALUD MIGUEL BARRETO LOPEZ DE TELLO,Carrera 6 # 4-56,8488002,hospital@tello-huila.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,TELLO,PUESTO DE SALUD SAN ANDRES,PUESTO DE SALUD SAN ANDRES,8488002,hospital@tello-huila.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,TELLO,PUESTO DE SALUD ANACLETO GARCIA,PUESTO DE SALUD ANACLETO GARCIA,8488002,hospital@tello-huila.gov.co,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,TERUEL,EMPRESA SOCIAL DEL ESTADO ESE HOSPITAL SAN ROQUE,Carrera  3 No. 3-38,8780303,esesanroqueteruel@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,TIMANÁ,EMPRESA SOCIAL DEL ESTADO HOSPITAL MUNICIPAL SAN ANTONIO DE TIMANA,Carrera  4 Nº12-06,988374121,ipstimana@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,VILLAVIEJA,ESE HOSPITAL DEL PERPETUO SOCORRO DE VILLAVIEJA,Carrera  3 N°3-17,8797542-8797641,esevillavieja@yahoo.es,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
HUILA,YAGUARÁ,E.S.E. CENTRO DE SALUD LAURA PERDOMO DE GARCIA DE YAGUARA,Carrera 8 # 7-29,8383567 - 3114746903,eselauraperdomo@hotmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
LA GUAJIRA,DIBULLA,CENTRO DE SALUD KASAKUMAKE,RESGUARDO INDIGENA KOGUI MALAYO ARHUACO,4347316,leyuman@gmail.com,Pública,Fecha corte REPS: Feb 15 2018 11:21AM
